net1 X,net1 Y
0,0.0754605271101902
0.024,0.08344981987666263
0.048,0.09393442090000023
0.07200000000000001,0.1078400355604648
0.096,0.1252678195136936
0.12,0.1453517352764732
0.144,0.1671071976319274
0.168,0.1898546468008518
0.192,0.2131708428035919
0.216,0.2367818909963449
0.24,0.2604963723839253
0.264,0.2841701081968737
0.288,0.3076876553537834
0.312,0.3309522923871775
0.336,0.3538806014482045
0.36,0.3763998858233532
0.3840000000000001,0.3984477367752495
0.4080000000000001,0.4199737250905832
0.4320000000000001,0.4409437855588581
0.4560000000000001,0.4613486473784253
0.4800000000000001,0.4812189667869125
0.5040000000000001,0.5006521116361383
0.5280000000000001,0.5198592352506063
0.5520000000000002,0.5392446152686207
0.5760000000000002,0.5595177134599624
0.6000000000000002,0.5817529061911467
0.6240000000000002,0.6071210271985782
0.6480000000000002,0.6368457136745347
0.6720000000000003,0.6749584796853104
0.6960000000000003,0.7246553024707802
0.7200000000000003,0.780898184906714
0.7440000000000003,0.836538323151015
0.7680000000000003,0.8876115361947674
0.7920000000000004,0.9321088779197984
0.8160000000000004,0.9683974077363799
0.8400000000000004,0.995323269810647
0.8640000000000004,1.013487071735302
0.8880000000000005,1.025158827980229
0.9120000000000005,1.032594295784675
0.9360000000000005,1.03730093514763
0.9600000000000005,1.040233917290577
0.9840000000000005,1.04201993928079
1.008,1.04307775407082
1.032,1.043685231048496
1.056,1.044022948531654
1.080000000000001,1.044204799213059
1.104000000000001,1.044299906485953
1.128000000000001,1.044348424178748
1.152000000000001,1.044372681326653
1.176000000000001,1.044384620527251
1.2,1.044390427513558
