net9 X,net9 Y,net09 X,net09 Y
0,0.4999486404408496,0,0.5
1.000000000000002e-06,0.5018274744468945,1.000000000000002e-06,0.5018849431896677
2.000000000000005e-06,0.5037122616875177,2.000000000000005e-06,0.5037698119650058
3.000000000000007e-06,0.5055969084445124,3.000000000000007e-06,0.5056545319146225
4.000000000000009e-06,0.507481330952382,4.000000000000009e-06,0.5075390286330013
5.000000000000011e-06,0.5093654560312306,5.000000000000011e-06,0.5094232277234385
6.000000000000013e-06,0.5112492080818998,6.000000000000013e-06,0.5113070548009804
7.000000000000015e-06,0.513132513978891,7.000000000000015e-06,0.5131904354953595
8.000000000000018e-06,0.5150152981715864,8.000000000000018e-06,0.5150732954539309
9.000000000000021e-06,0.5168974875555133,9.000000000000021e-06,0.5169555603446073
1.000000000000002e-05,0.518779006650403,1.000000000000002e-05,0.518837155858794
1.100000000000003e-05,0.5206597823786718,1.100000000000003e-05,0.5207180077143218
1.200000000000003e-05,0.5225397393490324,1.200000000000003e-05,0.5225980416583799
1.300000000000003e-05,0.5244188045224011,1.300000000000003e-05,0.5244771834704473
1.400000000000004e-05,0.526296902593026,1.400000000000004e-05,0.526355358965223
1.500000000000004e-05,0.5281739605892176,1.500000000000004e-05,0.5282324939955543
1.600000000000004e-05,0.5300499033008456,1.600000000000004e-05,0.5301085144553644
1.700000000000004e-05,0.5319246578197733,1.700000000000004e-05,0.5319833462825779
1.800000000000005e-05,0.5337981490577735,1.800000000000005e-05,0.5338569154620445
1.900000000000005e-05,0.5356703041912401,1.900000000000005e-05,0.5357291480284609
2.000000000000005e-05,0.5375410482458661,2.000000000000005e-05,0.5375999700692913
2.100000000000005e-05,0.5394103084983976,2.100000000000005e-05,0.5394693077276848
2.200000000000006e-05,0.5412780101103798,2.200000000000006e-05,0.5413370872053914
2.300000000000006e-05,0.5431440804673155,2.300000000000006e-05,0.5432032347656757
2.400000000000006e-05,0.5450084448649964,2.400000000000006e-05,0.5450676767362271
2.500000000000007e-05,0.5468710308201393,2.500000000000007e-05,0.5469303395120693
2.600000000000007e-05,0.5487317637896755,2.600000000000007e-05,0.5487911495584651
2.700000000000007e-05,0.5505905714056401,2.700000000000007e-05,0.5506500334138201
2.800000000000007e-05,0.5524473793062806,2.800000000000007e-05,0.5525069176925829
2.900000000000008e-05,0.5543021152698931,2.900000000000008e-05,0.5543617290881412
3.000000000000008e-05,0.5561547051013366,3.000000000000008e-05,0.5562143943757174
3.100000000000008e-05,0.558005076741089,3.100000000000008e-05,0.5580648404152581
3.200000000000008e-05,0.5598531561844209,3.200000000000008e-05,0.5599129941543222
3.300000000000008e-05,0.5616988715401963,3.300000000000008e-05,0.5617587826309643
3.400000000000008e-05,0.563542149006618,3.400000000000008e-05,0.5636021329766164
3.500000000000008e-05,0.5653829168621199,3.500000000000008e-05,0.5654429724189628
3.600000000000008e-05,0.5672211015265936,3.600000000000008e-05,0.5672812282848143
3.700000000000008e-05,0.5690566314677529,3.700000000000008e-05,0.5691168280029771
3.800000000000008e-05,0.5708894333207361,3.800000000000008e-05,0.5709496991071173
3.900000000000007e-05,0.57271943575969,3.900000000000007e-05,0.5727797692386222
4.000000000000008e-05,0.5745465656491527,4.000000000000008e-05,0.5746069661494564
4.100000000000008e-05,0.5763707518805909,4.100000000000008e-05,0.5764312177050146
4.200000000000007e-05,0.5781919215615735,4.200000000000007e-05,0.5782524518869691
4.300000000000008e-05,0.5800100037926501,4.300000000000008e-05,0.5800705967961126
4.400000000000007e-05,0.5818249259562982,4.400000000000007e-05,0.5818855806551975
4.500000000000007e-05,0.5836366173665817,4.500000000000007e-05,0.5836973318117687
4.600000000000007e-05,0.5854450056809946,4.600000000000007e-05,0.5855057787409927
4.700000000000007e-05,0.5872500204431548,4.700000000000007e-05,0.5873108500484815
4.800000000000008e-05,0.5890515896028256,4.800000000000008e-05,0.5891124744731104
4.900000000000007e-05,0.590849642948205,4.900000000000007e-05,0.5909105808898321
5.000000000000007e-05,0.5926441086938609,5.000000000000007e-05,0.5927050983124842
5.100000000000007e-05,0.5944349169165954,5.100000000000007e-05,0.5944959558965913
5.200000000000007e-05,0.5962219961040358,5.200000000000007e-05,0.5962830829421627
5.300000000000007e-05,0.5980052766255211,5.300000000000007e-05,0.5980664088964827
5.400000000000007e-05,0.5997846872545823,5.400000000000007e-05,0.5998458633568959
5.500000000000008e-05,0.6015601586570343,5.500000000000008e-05,0.6016213760735873
5.600000000000007e-05,0.6033316199094679,5.600000000000007e-05,0.603392876952355
5.700000000000007e-05,0.605099001985039,5.700000000000007e-05,0.6051602960573776
5.800000000000007e-05,0.6068622342796527,5.800000000000007e-05,0.6069235636139751
5.900000000000007e-05,0.608621248083709,5.900000000000007e-05,0.6086826100113636
6.000000000000007e-05,0.6103759731322213,6.000000000000007e-05,0.6104373658054032
6.100000000000007e-05,0.6121263410484022,6.100000000000007e-05,0.61218776172134
6.200000000000007e-05,0.6138722819172133,6.200000000000007e-05,0.6139337286565402
6.300000000000007e-05,0.6156137277126144,6.300000000000007e-05,0.6156751976832188
6.400000000000006e-05,0.6173506089161739,6.400000000000006e-05,0.6174121000511605
6.500000000000006e-05,0.6190828578505907,6.500000000000006e-05,0.619144367190434
6.600000000000007e-05,0.6208104054305273,6.600000000000007e-05,0.6208719307140986
6.700000000000006e-05,0.6225331843678402,6.700000000000006e-05,0.6225947224209045
6.800000000000007e-05,0.6242511260215439,6.800000000000007e-05,0.6243126742979851
6.900000000000006e-05,0.6259641635369571,6.900000000000006e-05,0.6260257185235417
7.000000000000006e-05,0.6276722287753217,7.000000000000006e-05,0.6277337874695216
7.100000000000006e-05,0.6293752553506471,7.100000000000006e-05,0.6294368137042875
7.200000000000007e-05,0.6310731756478174,7.200000000000007e-05,0.6311347299952796
7.300000000000005e-05,0.632765923823934,7.300000000000005e-05,0.6328274693116702
7.400000000000006e-05,0.6344534328451552,7.400000000000006e-05,0.6345149648270094
7.500000000000006e-05,0.6361356374536249,7.500000000000006e-05,0.6361971499218638
7.600000000000007e-05,0.6378124712537915,7.600000000000007e-05,0.6378739581864461
7.700000000000006e-05,0.6394838696328135,7.700000000000006e-05,0.6395453234232373
7.800000000000005e-05,0.6411497669015933,7.800000000000005e-05,0.6412111796495996
7.900000000000006e-05,0.6428100991536244,7.900000000000006e-05,0.6428714611003815
8.000000000000006e-05,0.6444648014322976,8.000000000000006e-05,0.6445261022305144
8.100000000000006e-05,0.6461138106189608,8.100000000000006e-05,0.6461750377175994
8.200000000000007e-05,0.6477570625373592,8.200000000000007e-05,0.6478182024644872
8.300000000000005e-05,0.6493944948717889,8.300000000000005e-05,0.649455531601847
8.400000000000005e-05,0.6510260442843481,8.400000000000005e-05,0.651086960490728
8.500000000000006e-05,0.6526516492809804,8.500000000000006e-05,0.6527124247251112
8.600000000000006e-05,0.654271247371329,8.600000000000006e-05,0.6543318601344517
8.700000000000005e-05,0.6558847778842126,8.700000000000005e-05,0.6559452027862126
8.800000000000007e-05,0.6574921791718468,8.800000000000007e-05,0.6575523889883884
8.900000000000005e-05,0.6590933913450159,8.900000000000005e-05,0.6591533552920199
9.000000000000005e-05,0.6606883535732423,9.000000000000005e-05,0.6607480384936988
9.100000000000006e-05,0.6622770067232784,9.100000000000006e-05,0.6623363756380625
9.200000000000005e-05,0.6638592906658982,9.200000000000005e-05,0.6639183040202804
9.300000000000007e-05,0.6654351469896598,9.300000000000007e-05,0.6654937611885288
9.400000000000005e-05,0.6670045161927926,9.400000000000005e-05,0.6670626849464562
9.500000000000005e-05,0.6685673404490724,9.500000000000005e-05,0.6686250133556388
9.600000000000004e-05,0.6701235608247814,9.600000000000004e-05,0.6701806847380266
9.700000000000005e-05,0.6716731199781614,9.700000000000005e-05,0.671729637678377
9.800000000000005e-05,0.6732159594440286,9.800000000000005e-05,0.67327181102668
9.900000000000006e-05,0.6747520222510126,9.900000000000006e-05,0.6748071439005725
0.0001,0.6762812502971947,0.0001,0.6763355756877416
0.000101,0.6778035869389918,0.000101,0.6778570460483175
0.0001020000000000001,0.6793189743087283,0.0001020000000000001,0.6793714949172553
0.0001030000000000001,0.6808273560217161,0.0001030000000000001,0.680878862506707
0.000104,0.6823286744099037,0.000104,0.6823790893083813
0.0001050000000000001,0.6838228732608359,0.0001050000000000001,0.6838721160958926
0.000106,0.6853098950827001,0.000106,0.6853578839271
0.000107,0.6867896837969354,0.000107,0.6868363341464334
0.0001080000000000001,0.6882621820601389,0.0001080000000000001,0.6883074083872098
0.000109,0.6897273339034465,0.000109,0.689771048573937
0.00011,0.6911850821788407,0.00011,0.6912271969246065
0.0001110000000000001,0.6926353709972185,0.0001110000000000001,0.692675795952975
0.000112,0.6940781434083456,0.000112,0.694116788470833
0.000113,0.6955133436847449,0.000113,0.6955501175902633
0.000114,0.6969409150552632,0.000114,0.6969757267258866
0.000115,0.6983608020131934,0.000115,0.6983935595970953
0.0001160000000000001,0.6997729479754266,0.0001160000000000001,0.6998035602302751
0.000117,0.7011772977393346,0.000117,0.7012056729610157
0.000118,0.7025737949527627,0.000118,0.702599842436307
0.000119,0.703962384736622,0.000119,0.7039860136167254
0.00012,0.7053430110711723,0.00012,0.7053641317786062
0.000121,0.7067156193727672,0.000121,0.7067341425162041
0.0001220000000000001,0.7080801540488869,0.0001220000000000001,0.7080959917438412
0.0001230000000000001,0.7094365608879354,0.0001230000000000001,0.7094496256980415
0.0001240000000000001,0.7107847847570274,0.0001240000000000001,0.7107949909396545
0.0001250000000000001,0.7121247718412458,0.0001250000000000001,0.7121320343559639
0.0001260000000000001,0.713456467522199,0.0001260000000000001,0.7134607031627853
0.0001270000000000001,0.7147798184193547,0.0001270000000000001,0.714780944906549
0.000128,0.7160947704652733,0.000128,0.7160927074663718
0.000129,0.7174012708377447,0.000129,0.7173959390561137
0.00013,0.7186992659414401,0.00013,0.7186905882264232
0.000131,0.7199887035975048,0.000131,0.7199766038667677
0.0001320000000000001,0.7212695307499589,0.0001320000000000001,0.7212539352074518
0.0001330000000000001,0.7225416958301624,0.0001330000000000001,0.7225225318216214
0.000134,0.7238051463870986,0.000134,0.7237823436272544
0.0001350000000000001,0.7250598315277463,0.0001350000000000001,0.7250333208891375
0.0001360000000000001,0.7263056993692972,0.0001360000000000001,0.7262754142208308
0.0001370000000000001,0.7275426997099583,0.0001370000000000001,0.7275085745866162
0.000138,0.7287707813678881,0.000138,0.728732753303434
0.000139,0.7299898947348223,0.000139,0.7299479020428046
0.00014,0.7311999893705413,0.00014,0.7311539728327364
0.000141,0.732401016375868,0.000141,0.7323509180596197
0.000142,0.7335929259554747,0.000142,0.7335386904701067
0.0001430000000000001,0.7347756699310196,0.0001430000000000001,0.734717243172976
0.0001440000000000001,0.7359491992900049,0.0001440000000000001,0.7358865296409853
0.0001450000000000001,0.7371134664901209,0.0001450000000000001,0.7370465037127067
0.0001460000000000001,0.7382684233386432,0.0001460000000000001,0.7381971195943503
0.000147,0.7394140229489317,0.000147,0.7393383318615709
0.000148,0.7405502179108207,0.000148,0.7404700954612626
0.000149,0.7416769620836123,0.000149,0.7415923657133362
0.00015,0.7427942088141074,0.00015,0.7427050983124839
0.000151,0.743901912709472,0.000151,0.7438082493299278
0.000152,0.7450000279056216,0.000152,0.7449017752151548
0.000153,0.7460885097215508,0.000153,0.7459856327976353
0.000154,0.7471673131354232,0.000154,0.7470597792885278
0.0001550000000000001,0.7482363941848573,0.0001550000000000001,0.7481241722823682
0.0001560000000000001,0.7492957086484697,0.0001560000000000001,0.7491787697587434
0.000157,0.7503452133475714,0.000157,0.750223530083951
0.000158,0.7513848648474216,0.000158,0.7512584120126422
0.000159,0.7524146207598,0.000159,0.7522833746894504
0.00016,0.7534344384368667,0.00016,0.7532983776506041
0.000161,0.7544442762949064,0.000161,0.7543033808255246
0.000162,0.755444092464958,0.000162,0.7552983445384072
0.000163,0.7564338461798005,0.000163,0.7562832295097882
0.000164,0.757413496376289,0.000164,0.7572579968580953
0.000165,0.7583830031031196,0.000165,0.7582226081011827
0.0001660000000000001,0.7593423260837558,0.0001660000000000001,0.7591770251578502
0.000167,0.7602914262225446,0.000167,0.7601212103493467
0.000168,0.7612302639880978,0.000168,0.7610551264008574
0.000169,0.7621588011637975,0.000169,0.7619787364429758
0.00017,0.7630769990416904,0.00017,0.7628920040131587
0.000171,0.7639848201920432,0.000171,0.7637948930571665
0.000172,0.7648822267461493,0.000172,0.7646873679304856
0.000173,0.7657691821350645,0.000173,0.7655693933997363
0.000174,0.7666456492673439,0.000174,0.766440934644063
0.000175,0.7675115924563901,0.000175,0.7673019572565101
0.000176,0.7683669754440547,0.000176,0.7681524272453788
0.000177,0.7692117633397437,0.000177,0.7689923110355704
0.000178,0.770045920795886,0.000178,0.7698215754699109
0.000179,0.7708694136990003,0.000179,0.7706401878104605
0.00018,0.77168220761217,0.00018,0.7714481157398055
0.000181,0.7724842692483888,0.000181,0.7722453273623348
0.000182,0.7732755650085485,0.000182,0.7730317912054984
0.000183,0.7740560624898521,0.000183,0.7738074762210505
0.000184,0.7748257289233322,0.000184,0.7745723517862749
0.000185,0.7755845328050244,0.000185,0.775326387705194
0.000186,0.7763324422004988,0.000186,0.7760695542097609
0.000187,0.7770694265086489,0.000187,0.7768018219610342
0.000188,0.7777954546354612,0.000188,0.7775231620503371
0.000189,0.7785104968436958,0.000189,0.7782335460003982
0.00019,0.7792145229594668,0.00019,0.7789329457664751
0.000191,0.7799075041322741,0.000191,0.7796213337374629
0.000192,0.7805894109956667,0.000192,0.7802986827369833
0.000193,0.781260215637585,0.000193,0.7809649660244574
0.000194,0.7819198896152333,0.000194,0.7816201572961619
0.000195,0.7825684058467458,0.000195,0.7822642306862674
0.000196,0.7832057368124409,0.000196,0.782897160767859
0.000197,0.7838318563214629,0.000197,0.7835189225539412
0.000198,0.784446737795274,0.000198,0.7841294914984229
0.000199,0.7850503558581435,0.000199,0.784728843497088
0.0002,0.785642684937277,0.0002,0.7853169548885458
0.000201,0.7862237004898496,0.000201,0.7858938024551654
0.000202,0.7867933779200317,0.000202,0.7864593634239926
0.000203,0.7873516935776858,0.000203,0.7870136154676488
0.000204,0.7878986237562675,0.000204,0.7875565367052125
0.000205,0.7884341457930514,0.000205,0.7880881057030826
0.000206,0.788958236818835,0.000206,0.7886083014758256
0.000207,0.7894708751921323,0.000207,0.7891171034870026
0.000208,0.7899720389455789,0.000208,0.7896144916499819
0.000209,0.7904617073172857,0.000209,0.7901004463287302
0.00021,0.7909398593688346,0.00021,0.7905749483385891
0.000211,0.791406475225047,0.000211,0.7910379789470315
0.000212,0.7918615348751333,0.000212,0.791489519874402
0.000213,0.7923050194503626,0.000213,0.7919295532946378
0.000214,0.7927369098840892,0.000214,0.7923580618359729
0.000215,0.7931571881722879,0.000215,0.792775028581624
0.000216,0.7935658363122113,0.000216,0.7931804370704578
0.000217,0.7939628372238369,0.000217,0.7935742712976415
0.000218,0.7943481738256202,0.000218,0.7939565157152739
0.000219,0.7947218300495787,0.000219,0.794327155233
0.00022,0.7950837897804368,0.00022,0.7946861752186064
0.000221,0.7954340378936867,0.000221,0.7950335614985987
0.000222,0.7957725592903154,0.000222,0.7953693003587614
0.000223,0.7960993397845959,0.000223,0.7956933785446992
0.000224,0.7964143652126059,0.000224,0.7960057832623602
0.000225,0.7967176224987264,0.000225,0.7963065021785412
0.000226,0.7970090983657331,0.000226,0.796595523421374
0.000227,0.797288780705059,0.000227,0.7968728355807951
0.000228,0.79755665729379,0.000228,0.7971384277089952
