net20 X,net20 Y
5.950000000000004e-06,4.099992318926243e-10
6.050000000000004e-06,1.199998405246289
6.150000000000005e-06,1.199999182188663
6.250000000000005e-06,3.381815549541674e-10
6.350000000000005e-06,1.19999840289188
6.450000000000005e-06,1.199999182288302
6.550000000000005e-06,2.254079785324947e-10
6.650000000000006e-06,1.199998403663953
6.750000000000006e-06,1.199999182378571
6.850000000000006e-06,2.143691524336484e-10
6.950000000000006e-06,1.1999984041206
7.050000000000006e-06,1.19999918238818
7.150000000000007e-06,3.768214698461897e-10
7.250000000000007e-06,1.199998403260173
7.350000000000008e-06,1.199999182392137
7.450000000000007e-06,4.310237384513302e-10
7.550000000000008e-06,1.19999840463257
7.650000000000008e-06,1.199999182413819
7.750000000000009e-06,1.199999184094868
7.850000000000008e-06,1.790537265248235e-09
7.950000000000009e-06,1.199998404032912
8.050000000000009e-06,1.19999918238171
8.150000000000008e-06,3.482271005533093e-10
8.250000000000009e-06,1.199998401204185
8.35000000000001e-06,1.199999182384675
8.450000000000011e-06,4.913156287136983e-10
8.55000000000002e-06,1.199998400202068
8.650000000000021e-06,1.199999181966462
8.750000000000021e-06,1.199999184227962
8.85000000000002e-06,6.493539587665197e-10
8.950000000000021e-06,1.199998406896183
9.050000000000022e-06,1.199999182406164
9.150000000000021e-06,1.19999918404032
9.250000000000022e-06,5.289117600066373e-10
9.350000000000022e-06,1.199998404246374
9.450000000000023e-06,1.199999182407462
9.550000000000022e-06,4.066731478388604e-10
9.650000000000023e-06,1.199998403292004
9.750000000000024e-06,1.199999183905329
9.850000000000023e-06,1.199999184242787
9.950000000000023e-06,5.692534248974827e-10
1.005000000000002e-05,1.199998404956077
1.015000000000002e-05,1.199999182408256
1.025000000000002e-05,1.199999184162773
1.035000000000002e-05,1.331814725976729e-09
1.045000000000003e-05,1.199998401823624
1.055000000000002e-05,1.199999182387316
1.065000000000003e-05,2.360698306607824e-10
1.075000000000003e-05,1.199998402695467
1.085000000000002e-05,1.199999177032963
1.095000000000003e-05,1.199999184244903
1.105000000000003e-05,4.141929849448668e-10
1.115000000000003e-05,1.199998403548029
1.125000000000003e-05,1.199999181356276
1.135000000000003e-05,1.199999184244781
1.145000000000003e-05,3.78926562563504e-10
1.155000000000003e-05,1.199998403965858
1.165000000000003e-05,1.199999183211754
1.175000000000003e-05,1.199999184223524
1.185000000000003e-05,6.689069413944424e-10
1.195000000000003e-05,1.199998412419264
1.205000000000003e-05,1.199999178770061
1.215000000000003e-05,1.199999184248398
1.225000000000003e-05,3.96223177116164e-10
1.235000000000003e-05,1.199998409291042
1.245000000000003e-05,1.19999918282477
1.255000000000003e-05,1.199999184191064
1.265000000000003e-05,8.541838842962669e-10
1.275000000000003e-05,1.199998408301688
1.285000000000003e-05,1.199999189661004
1.295000000000003e-05,1.199999184157029
1.305000000000003e-05,6.565020848304537e-10
1.315000000000003e-05,1.199998405857986
1.325000000000003e-05,1.19999918237275
1.335000000000003e-05,1.199999184225995
1.345000000000003e-05,9.677551374735028e-10
1.355000000000003e-05,1.199998401677227
1.365000000000003e-05,1.199999182388442
1.375000000000003e-05,1.199999184199788
1.385000000000003e-05,4.101210539550597e-10
1.395000000000003e-05,1.199998404174988
1.405000000000003e-05,1.199999182379394
1.415000000000003e-05,1.19999918402259
1.425000000000003e-05,6.497989961087242e-10
1.435000000000003e-05,1.199998403446223
1.445000000000003e-05,1.199999182177657
1.455000000000003e-05,3.599788754126009e-10
1.465000000000003e-05,1.199998404777444
1.475000000000003e-05,1.199999179748092
1.485000000000004e-05,1.199999184223612
1.495000000000003e-05,3.863440370803147e-10
1.505000000000004e-05,1.199998407716799
1.515000000000004e-05,1.199999183156169
1.525000000000004e-05,1.199999184229087
1.535000000000003e-05,6.428058647860268e-10
1.545000000000003e-05,1.199998405815174
1.555000000000003e-05,1.199999182397981
1.565000000000003e-05,1.19999918395959
1.575000000000003e-05,1.291639645974697e-09
1.585000000000003e-05,1.19999840418913
1.595000000000003e-05,1.199999182398302
1.605000000000003e-05,3.952862339117406e-10
1.615000000000003e-05,1.199998403004571
1.625000000000003e-05,1.199999180682607
1.635000000000003e-05,1.199999184208164
1.645000000000003e-05,2.386793341969229e-10
1.655000000000003e-05,1.199998396491075
1.665000000000003e-05,1.199999182435803
1.675000000000003e-05,2.948398691765357e-10
1.685000000000003e-05,1.199998404866776
1.695000000000003e-05,1.199999182617365
1.705000000000003e-05,1.199999184241901
1.715000000000003e-05,5.838745126464775e-10
1.725000000000003e-05,1.199998403330273
1.735000000000003e-05,1.199999182390593
1.745000000000003e-05,5.398206944411185e-10
1.755000000000003e-05,1.199998395823022
1.765000000000003e-05,1.199999182413028
1.775000000000003e-05,5.222674619167685e-10
1.785000000000003e-05,1.199998402705184
1.795000000000003e-05,1.199999182510149
1.805000000000004e-05,1.199999184138316
1.815000000000003e-05,3.939037691094128e-10
1.825000000000003e-05,1.199998406118214
1.835000000000004e-05,1.199999182363071
1.845000000000004e-05,5.165361163965908e-10
1.855000000000003e-05,1.199998406431987
1.865000000000004e-05,1.199999182424018
1.875000000000004e-05,-3.542358314198144e-11
1.885000000000003e-05,1.199998408284156
1.895000000000004e-05,1.199999182399153
1.905000000000004e-05,6.101698279924498e-10
1.915000000000004e-05,1.199998408933388
1.925000000000004e-05,1.199999182376711
1.935000000000004e-05,5.453096676886535e-10
1.945000000000004e-05,1.199998404637385
1.955000000000004e-05,1.199999182402452
1.965000000000004e-05,5.738813066034096e-10
1.975000000000004e-05,1.19999840381365
1.985000000000004e-05,1.199999182361479
1.995000000000004e-05,5.89186456124108e-10
2.005000000000004e-05,1.199998399314502
2.015000000000004e-05,1.199999182226228
2.025000000000004e-05,2.577727776694846e-10
2.035000000000004e-05,1.199998399126123
2.045000000000004e-05,1.199999188021663
2.055000000000004e-05,4.085770468615936e-10
2.065000000000004e-05,1.199998399061171
2.075000000000004e-05,9.365170846810622e-10
2.085000000000004e-05,1.199998398810792
2.095000000000004e-05,1.199999182423398
2.105000000000004e-05,3.210269170501259e-10
2.115000000000004e-05,1.199998398892107
2.125000000000004e-05,3.784879846445218e-10
2.135000000000004e-05,1.19999840133929
2.145000000000004e-05,1.199999182406555
2.155000000000003e-05,-3.289643457028902e-10
2.165000000000003e-05,1.199998400167702
2.175000000000003e-05,1.199999180511304
2.185000000000003e-05,5.215017971460688e-10
2.195000000000003e-05,1.199998400691197
2.205000000000003e-05,6.017444581257655e-10
2.215000000000003e-05,1.199998399033492
2.225000000000003e-05,3.848533242968232e-10
2.235000000000003e-05,1.199998406716839
2.245000000000003e-05,1.199999182556396
2.255000000000003e-05,5.726785206117763e-10
2.265000000000003e-05,1.199998399569257
2.275000000000002e-05,4.339252284294793e-10
2.285000000000002e-05,1.1999984009376
2.295000000000002e-05,1.199999181399455
2.305000000000002e-05,4.572551169924738e-10
2.315000000000002e-05,1.199998400385627
2.325000000000002e-05,4.16342037138228e-10
2.335000000000002e-05,1.199998401002769
2.345000000000002e-05,3.119324988637239e-10
2.355000000000002e-05,1.199998399659679
2.365000000000002e-05,4.123180352932046e-10
2.375000000000001e-05,1.199998393839562
2.385000000000002e-05,4.768355815201244e-10
2.395000000000002e-05,1.199998399951508
2.405000000000002e-05,1.199999184028883
2.415000000000002e-05,4.597871476812053e-10
2.425000000000002e-05,1.199998402562864
2.435000000000002e-05,4.638411356147634e-10
2.445000000000002e-05,1.199998400596544
2.455000000000002e-05,4.629969782450347e-10
2.465000000000002e-05,1.199998399728412
2.475000000000002e-05,4.707560277369371e-10
2.485000000000001e-05,1.199998400317687
2.495000000000001e-05,5.61582418184394e-10
2.505000000000001e-05,1.199998399502157
2.515000000000001e-05,4.572505665079699e-10
2.525000000000001e-05,1.19999840141066
2.535000000000001e-05,4.670543860088524e-10
2.545000000000001e-05,1.199998402174533
2.555000000000001e-05,4.707728750698413e-10
2.565000000000001e-05,1.199998396297094
2.575000000000001e-05,4.714519868193011e-10
2.585e-05,1.199998398012728
2.595e-05,5.190705175092229e-10
2.605e-05,1.199998401467316
2.615e-05,5.687179912835057e-10
2.625e-05,8.167440402791392e-07
2.635e-05,1.19999839957449
2.645e-05,5.67772281067694e-10
2.655e-05,1.199998400687455
2.665e-05,4.82755742095359e-10
2.675e-05,1.199998399695998
2.685e-05,4.748067266062894e-10
2.694999999999999e-05,1.199998395903193
2.704999999999999e-05,4.785478923751865e-10
2.714999999999999e-05,8.162778322267032e-07
2.724999999999999e-05,1.199998400033839
2.734999999999999e-05,4.313799707724774e-10
2.744999999999999e-05,1.199998399892256
2.754999999999999e-05,4.808849266791686e-10
2.764999999999999e-05,1.19999839234511
2.774999999999999e-05,4.803941439664116e-10
2.784999999999999e-05,8.164627357434615e-07
2.794999999999998e-05,1.199998399960861
2.804999999999999e-05,4.724227834600691e-10
2.814999999999999e-05,1.199998403265631
2.824999999999999e-05,5.519433323590124e-10
2.834999999999999e-05,8.164522106452e-07
2.844999999999999e-05,1.199998400172832
2.854999999999999e-05,4.82447389308117e-10
2.864999999999999e-05,1.199998403462611
2.874999999999999e-05,4.949604871569834e-10
2.884999999999999e-05,8.155006280768336e-07
2.894999999999999e-05,1.199998398143934
2.904999999999998e-05,4.718528067928369e-10
2.914999999999998e-05,1.199998400757163
2.924999999999998e-05,4.897389237750585e-10
2.934999999999998e-05,8.154178385780074e-07
2.944999999999998e-05,1.199998398535553
2.954999999999998e-05,4.459047141238609e-10
2.964999999999998e-05,8.149408141944272e-07
2.974999999999998e-05,1.19999840352012
2.984999999999998e-05,4.970059803511842e-10
2.994999999999998e-05,8.160864008621812e-07
3.004999999999997e-05,1.199998400502065
3.014999999999997e-05,4.849827110793803e-10
3.024999999999997e-05,1.199998404240737
3.034999999999997e-05,4.330603219417376e-10
3.044999999999997e-05,8.16623237102654e-07
3.054999999999997e-05,1.199998398126461
3.064999999999997e-05,4.45131194736874e-10
3.074999999999997e-05,8.164294244315058e-07
3.084999999999998e-05,1.199998392182633
3.094999999999999e-05,6.40628978254704e-10
3.104999999999998e-05,8.164044042359901e-07
3.114999999999998e-05,1.199998402943348
3.124999999999999e-05,4.829469120657357e-10
3.135e-05,8.162448799076469e-07
3.144999999999999e-05,1.199998401664705
3.154999999999999e-05,4.955277374654389e-10
3.165e-05,8.146988125865827e-07
3.175000000000001e-05,8.15156395495848e-07
3.185e-05,1.199998399758938
3.195e-05,4.855479900120525e-10
3.205000000000001e-05,8.148066619629756e-07
3.215000000000002e-05,1.199998397029229
3.225000000000002e-05,4.517044356057607e-10
3.235000000000001e-05,8.15598506091929e-07
3.245000000000003e-05,1.199998404983341
3.255000000000003e-05,6.214568801466177e-10
3.265000000000003e-05,8.154173449929167e-07
3.275000000000003e-05,8.146795353429861e-07
3.285000000000004e-05,1.19999840338024
3.295000000000004e-05,4.83493548830957e-10
3.305000000000004e-05,8.155335606788691e-07
3.315000000000004e-05,1.199998401338448
3.325000000000005e-05,4.471422588566214e-10
3.335000000000004e-05,8.14848377522148e-07
3.345000000000005e-05,8.148213998357313e-07
3.355000000000005e-05,1.199998400677748
3.365000000000006e-05,2.390844361508142e-10
3.375000000000006e-05,8.157630467223037e-07
3.385000000000006e-05,1.199998424614948
3.395000000000006e-05,6.743771138322571e-10
3.405000000000006e-05,8.153138180577022e-07
3.415000000000007e-05,8.153798051947397e-07
3.425000000000007e-05,1.199998399448184
3.435000000000008e-05,6.364428397465561e-10
3.445000000000007e-05,8.144768419598692e-07
3.455000000000008e-05,8.152602294676117e-07
3.465000000000008e-05,1.199998404403142
3.475000000000008e-05,4.848319368904254e-10
3.485000000000008e-05,8.164161749374107e-07
3.495000000000008e-05,1.19999839998524
3.505000000000008e-05,4.180223637117082e-10
3.515000000000008e-05,8.154825553826236e-07
3.525000000000008e-05,8.169963827893149e-07
3.535000000000008e-05,1.199998402059811
3.545000000000008e-05,3.948479744478317e-10
3.555000000000008e-05,8.153373416394909e-07
3.565000000000008e-05,8.167326386624763e-07
3.575000000000008e-05,1.199998429283233
3.585000000000008e-05,4.774027788952034e-10
3.595000000000009e-05,8.148589224786132e-07
3.605000000000008e-05,8.157027618417441e-07
3.615000000000009e-05,1.199998393047531
3.625000000000009e-05,4.863214056851373e-10
3.635000000000008e-05,8.148428359096788e-07
3.645000000000009e-05,8.165752770796089e-07
3.655000000000009e-05,1.199998401277937
3.665000000000008e-05,4.875919826578499e-10
3.675000000000009e-05,8.160705152713979e-07
3.685000000000009e-05,8.152558595160908e-07
3.695000000000008e-05,1.199998398574178
3.705000000000009e-05,4.870208941189594e-10
3.715000000000009e-05,8.131134337415916e-07
3.725000000000008e-05,8.159934816192124e-07
3.735000000000009e-05,1.199998400665834
3.745000000000009e-05,4.701571597437121e-10
3.755000000000009e-05,8.133405464402721e-07
3.765000000000009e-05,8.159182131322574e-07
3.775000000000009e-05,1.199998399172335
3.785000000000009e-05,3.256374759111415e-10
3.795000000000009e-05,8.131157744650454e-07
3.805000000000008e-05,8.150250902131866e-07
3.815000000000009e-05,1.199998421543301
3.825000000000009e-05,4.452310826511509e-10
3.835000000000009e-05,8.160626591620926e-07
3.845000000000009e-05,8.166037797270045e-07
3.855000000000009e-05,1.199998401499901
3.865000000000009e-05,4.669319980119707e-10
3.875000000000009e-05,8.151382814777197e-07
3.885000000000009e-05,8.166982419302418e-07
3.895000000000009e-05,1.199998399301903
3.905000000000009e-05,4.76515834969528e-10
3.915000000000008e-05,8.139609288482594e-07
3.925000000000009e-05,8.16818195724559e-07
3.93500000000001e-05,1.199998399085862
3.945000000000008e-05,4.760783724346917e-10
3.955000000000009e-05,8.159636088127808e-07
3.96500000000001e-05,8.159296858530736e-07
3.975000000000009e-05,1.199998398006707
3.985000000000009e-05,4.814924727535967e-10
3.99500000000001e-05,8.162496819788735e-07
4.005000000000009e-05,8.15897382266673e-07
4.01500000000001e-05,1.199998424218638
4.02500000000001e-05,5.279337561268751e-10
4.035000000000009e-05,8.155641891950287e-07
4.04500000000001e-05,8.160316625457148e-07
4.055000000000008e-05,1.199998408930478
4.065000000000009e-05,4.8799011849849e-10
4.07500000000001e-05,8.168209939676073e-07
4.085000000000008e-05,1.19999840382381
4.095000000000009e-05,4.498768609339758e-10
4.10500000000001e-05,8.137731686149752e-07
4.115000000000009e-05,8.170223279293569e-07
4.125000000000009e-05,1.199998398010712
4.13500000000001e-05,4.674347377626632e-10
4.14500000000001e-05,8.15673902598722e-07
4.15500000000001e-05,8.154034698958498e-07
4.165000000000009e-05,1.199998405255711
4.17500000000001e-05,5.110379756748518e-10
4.18500000000001e-05,8.165111964778085e-07
4.195000000000009e-05,1.199998402691039
4.20500000000001e-05,6.063576084815949e-10
4.21500000000001e-05,8.154616313245372e-07
4.225000000000009e-05,8.14990370461252e-07
4.23500000000001e-05,1.199998404423956
4.24500000000001e-05,3.380616341539921e-10
4.255000000000009e-05,8.15243588185097e-07
4.26500000000001e-05,1.199998402435606
4.27500000000001e-05,4.492151325117459e-10
4.28500000000001e-05,8.153107018664391e-07
4.29500000000001e-05,8.17334276050947e-07
4.305000000000009e-05,1.199998401833337
4.31500000000001e-05,4.859668928844159e-10
4.32500000000001e-05,8.147038736511029e-07
4.335000000000009e-05,1.199998400848702
4.34500000000001e-05,4.8529073476439e-10
4.35500000000001e-05,8.155456976836878e-07
4.365000000000009e-05,1.199998409035961
4.37500000000001e-05,3.108646882727805e-10
4.38500000000001e-05,8.160446166156443e-07
4.395000000000011e-05,1.199998402785154
4.40500000000001e-05,5.213774102859528e-10
4.41500000000001e-05,8.163124703921299e-07
4.425000000000011e-05,1.19999840128602
4.43500000000001e-05,5.012014553267753e-10
4.44500000000001e-05,8.162965615116776e-07
4.455000000000011e-05,1.199998406406955
4.46500000000001e-05,3.859277460431084e-10
4.47500000000001e-05,8.161827272607656e-07
4.485000000000011e-05,1.199998404006399
4.49500000000001e-05,5.50411119438755e-10
4.505000000000011e-05,8.163101098891395e-07
4.515000000000011e-05,1.199998400033247
4.52500000000001e-05,4.73867087482938e-10
4.535000000000011e-05,8.158111303736819e-07
4.545000000000011e-05,1.199998402295468
4.55500000000001e-05,4.652273317898981e-10
4.565000000000011e-05,8.167000581627287e-07
4.575000000000011e-05,1.199998400391603
4.58500000000001e-05,4.819696348075905e-10
4.595000000000011e-05,1.199998396646016
4.605000000000011e-05,4.300396744084656e-10
4.615000000000011e-05,8.15674830420971e-07
4.625000000000011e-05,1.199998403724553
4.635000000000011e-05,5.157082516744079e-10
4.645000000000011e-05,8.164091690904243e-07
4.655000000000011e-05,1.199998400627341
4.665000000000011e-05,4.801177803937726e-10
4.675000000000011e-05,1.199998406797463
4.685000000000011e-05,4.856371031789591e-10
4.695000000000011e-05,8.153495742121131e-07
4.705000000000011e-05,1.199998399402429
4.715000000000011e-05,4.837637096439308e-10
4.725000000000011e-05,1.199998397601527
4.735000000000011e-05,4.516299783801286e-10
4.745000000000011e-05,8.16712309297687e-07
4.755000000000011e-05,1.19999840091004
4.765000000000011e-05,3.439327594242188e-10
4.775000000000011e-05,1.19999840333978
4.785000000000011e-05,4.783560761319424e-10
4.795000000000012e-05,1.199998397335006
4.805000000000011e-05,4.849327256794421e-10
4.815000000000011e-05,8.174236902407551e-07
4.825000000000012e-05,1.199998399315254
4.835000000000011e-05,4.074148238993093e-10
4.845000000000011e-05,1.19999839953223
4.855000000000012e-05,5.068148642334725e-10
4.865000000000011e-05,1.199998398515214
4.875000000000011e-05,4.733469683278893e-10
4.885000000000012e-05,1.199998403770678
4.895000000000011e-05,5.784201787866329e-10
4.905000000000011e-05,8.15180628881055e-07
4.915000000000012e-05,1.19999840121308
4.925000000000011e-05,5.004741956450214e-10
4.935000000000012e-05,1.199998400089598
4.945000000000012e-05,3.414080970018268e-10
4.955000000000011e-05,1.19999839961313
4.965000000000012e-05,4.61380854406699e-10
4.975000000000012e-05,1.199998400047958
4.985000000000011e-05,3.635806142403775e-10
4.995000000000012e-05,1.199998399984948
5.005000000000012e-05,4.680665258604172e-10
5.015000000000012e-05,1.199998399358327
5.025000000000012e-05,5.553340503037681e-10
5.035000000000012e-05,1.199998399831404
5.045000000000012e-05,4.509728557341037e-10
5.055000000000012e-05,1.199998399977199
5.065000000000012e-05,3.964777381227015e-10
5.075000000000012e-05,1.199998399544957
5.085000000000012e-05,4.824319833410307e-10
5.095000000000012e-05,1.199998399734308
5.105000000000012e-05,4.877071499170676e-10
5.115000000000012e-05,1.199998399505206
5.125000000000012e-05,4.785323227632113e-10
5.135000000000012e-05,1.199998403386111
5.145000000000012e-05,1.199999177353427
5.155000000000012e-05,4.60662809350977e-10
5.165000000000012e-05,1.19999839931536
5.175000000000012e-05,3.764683583064302e-10
5.185000000000012e-05,1.199998401121392
5.195000000000012e-05,5.946163139332303e-10
5.205000000000012e-05,1.199998401159184
5.215000000000012e-05,6.590531806810313e-10
5.225000000000012e-05,1.199998399335876
5.235000000000012e-05,1.19999918475254
5.245000000000012e-05,4.461751878306941e-10
5.255000000000013e-05,1.199998399748029
5.265000000000012e-05,5.052098097171819e-10
5.275000000000012e-05,1.199998399792056
5.285000000000013e-05,3.790685806272354e-10
5.295000000000012e-05,1.199998402065823
5.305000000000012e-05,1.199999182683964
5.315000000000013e-05,1.596851684831696e-10
5.325000000000012e-05,1.199998400259894
5.335000000000012e-05,3.165711325759664e-10
5.345000000000013e-05,1.199998400824661
5.355000000000013e-05,1.199999181300482
5.365000000000012e-05,3.474518073849573e-10
5.375000000000013e-05,1.199998399781981
5.385000000000013e-05,4.01075083533769e-10
5.395000000000013e-05,1.199998404992844
5.405000000000013e-05,1.199999182882848
5.415000000000013e-05,5.092418718485944e-10
5.425000000000013e-05,1.199998403377231
5.435000000000013e-05,7.087431499289815e-10
5.445000000000013e-05,1.19999840282164
5.455000000000013e-05,1.199999182493549
5.465000000000013e-05,5.781029752984493e-10
5.475000000000013e-05,1.199998401969799
5.485000000000013e-05,1.19999918233607
5.495000000000013e-05,1.741841642907954e-10
5.505000000000013e-05,1.199998399761315
5.515000000000013e-05,1.199999182670725
5.525000000000013e-05,9.670094069242228e-11
5.535000000000013e-05,1.199998398952207
5.545000000000013e-05,4.026410004990751e-10
5.555000000000013e-05,1.199998404609519
5.565000000000013e-05,1.199999182572772
5.575000000000013e-05,2.170966756756247e-10
5.585000000000013e-05,1.199998402204403
5.595000000000013e-05,1.199999182461867
5.605000000000013e-05,4.92063609131109e-10
5.615000000000013e-05,1.199998404101267
5.625000000000013e-05,1.199999182420544
5.635000000000013e-05,4.680951621081052e-10
5.645000000000013e-05,1.199998400277434
5.655000000000013e-05,1.199999182421025
5.665000000000013e-05,3.978140440942495e-10
5.675000000000013e-05,1.199998402299487
5.685000000000014e-05,1.199999182432155
5.695000000000013e-05,1.199999184160823
5.705000000000013e-05,2.142598477362953e-10
5.715000000000014e-05,1.19999840476455
5.725000000000014e-05,1.199999182338912
5.735000000000013e-05,6.119315866306926e-10
5.745000000000014e-05,1.199998401225172
5.755000000000014e-05,1.199999182389633
5.765000000000013e-05,3.788601338770329e-10
5.775000000000014e-05,1.199998403517817
5.785000000000014e-05,1.199999182344444
5.795000000000013e-05,5.10438820412107e-10
5.805000000000014e-05,1.199998402369562
5.815000000000014e-05,1.199999182876346
5.825000000000014e-05,1.199999184167616
5.835000000000014e-05,3.597000351057709e-10
5.845000000000014e-05,1.199998399246609
5.855000000000014e-05,1.199999182430975
5.865000000000014e-05,2.458884078866483e-10
5.875000000000014e-05,1.199998403089469
5.885000000000014e-05,1.19999918088371
5.895000000000014e-05,1.199999184207805
5.905000000000014e-05,6.710776562599283e-10
5.915000000000014e-05,1.199998403670833
5.925000000000014e-05,1.19999918238062
5.935000000000014e-05,4.399504919206498e-10
5.945000000000014e-05,1.199998401463339
5.955000000000014e-05,1.199999180688374
5.965000000000014e-05,1.199999184240397
5.975000000000014e-05,-5.595984090456816e-11
5.985000000000014e-05,1.199998404508209
5.995000000000014e-05,1.199999183598242
6.005000000000014e-05,1.199999184213162
6.015000000000014e-05,6.834758399714524e-10
6.025000000000014e-05,1.199998405522893
6.035000000000014e-05,1.199999182414463
6.045000000000014e-05,1.199999184192124
6.055000000000014e-05,4.88927660482589e-10
6.065000000000015e-05,1.199998403130091
6.075000000000014e-05,1.199999182396083
6.085000000000014e-05,3.931016371460194e-10
6.095000000000015e-05,1.199998403707716
6.105000000000016e-05,1.199999180801643
6.115000000000014e-05,1.199999184265078
6.125000000000015e-05,3.744167801351018e-10
6.135000000000015e-05,1.199998404082655
6.145000000000014e-05,1.199999181673551
6.155000000000014e-05,1.199999184242474
6.165000000000014e-05,3.967490027827576e-10
6.175000000000015e-05,1.199998400837186
6.185000000000015e-05,1.199999182155743
6.195000000000015e-05,1.199999184278779
6.205000000000014e-05,3.120803475454391e-10
6.215000000000014e-05,1.199998405191127
6.225000000000014e-05,1.199999182692473
6.235000000000015e-05,1.1999991842119
6.245000000000015e-05,4.642019124245205e-10
6.255000000000015e-05,1.19999840387405
6.265000000000015e-05,1.199999182777983
6.275000000000014e-05,1.199999184235085
6.285000000000015e-05,2.81056395331017e-10
6.295000000000015e-05,1.199998408532192
6.305000000000015e-05,1.199999183005775
6.315000000000015e-05,1.199999184204603
6.325000000000014e-05,3.476814093088239e-10
6.335000000000014e-05,1.199998399753201
6.345000000000015e-05,1.199999182312556
6.355000000000015e-05,1.199999184196251
6.365000000000015e-05,-3.286033584151082e-10
6.375000000000015e-05,1.199998404867723
6.385000000000014e-05,1.199999182395764
6.395000000000014e-05,1.199999184256944
6.405000000000015e-05,3.88704627972372e-10
6.415000000000015e-05,1.199998404085233
6.425000000000015e-05,1.19999918240369
6.435000000000014e-05,1.199999184050831
6.445000000000014e-05,-5.858982908308952e-10
6.455000000000015e-05,1.199998405522865
6.465000000000015e-05,1.199999182345745
6.475000000000015e-05,4.403398082006863e-10
6.485000000000015e-05,1.199998411671093
6.495000000000014e-05,1.199999183347101
6.505000000000016e-05,1.199999184224681
6.515000000000015e-05,7.315151144532893e-10
6.525000000000015e-05,1.199998403158371
6.535000000000015e-05,1.19999918334092
6.545000000000014e-05,1.199999184195153
6.555000000000014e-05,5.531712750294667e-10
6.565000000000016e-05,1.199998405138926
6.575000000000015e-05,1.199999182401635
6.585000000000015e-05,3.608321107208865e-10
6.595000000000015e-05,1.199998401108233
6.605000000000014e-05,1.19999918285223
6.615000000000016e-05,1.199999184138481
6.625000000000016e-05,3.711412908345522e-10
6.635000000000016e-05,1.199998401223683
6.645000000000015e-05,1.199999182399481
6.655000000000015e-05,1.199999184040945
6.665000000000014e-05,1.285519077215475e-09
6.675000000000016e-05,1.199998401028619
6.685000000000016e-05,1.199999182389065
6.695000000000016e-05,3.90315462606274e-10
6.705000000000015e-05,1.19999840087666
6.715000000000015e-05,1.199999182388768
6.725000000000014e-05,1.199999184332351
6.735000000000016e-05,7.590977880517149e-10
6.745000000000016e-05,1.199998402082465
6.755000000000016e-05,1.199999182374847
6.765000000000015e-05,6.577264567235305e-10
6.775000000000016e-05,1.199998404324623
6.785000000000016e-05,1.199999182375733
6.795000000000016e-05,4.718771188565244e-10
6.805000000000016e-05,1.199998406970732
6.815000000000017e-05,1.199999182784199
6.825000000000015e-05,5.09582699574967e-10
6.835000000000016e-05,1.199998403344211
6.845000000000016e-05,1.199999182411773
6.855000000000016e-05,1.19999918421354
6.865000000000016e-05,2.060631207026465e-10
6.875000000000017e-05,1.199998399631376
6.885000000000016e-05,1.19999918293424
