/net21 X,/net21 YRe,/net21 YReImag
9.120108393559072,0.06312752508715457,-3.044645890027777e-07
9.332543007969884,0.06312752508707625,-3.115564803237419e-07
9.549925860214332,0.06312752508699426,-3.188135630144698e-07
9.772372209558078,0.06312752508690901,-3.262396848762631e-07
9.99999999999997,0.06312752508682426,-3.338387833372503e-07
10.23292992280751,0.06312752508673022,-3.416148875399611e-07
10.47128548050896,0.06312752508663187,-3.495721204778e-07
10.71519305237603,0.06312752508652922,-3.577147011809929e-07
10.96478196143182,0.0631275250864214,-3.660469469536017e-07
11.2201845430196,0.06312752508630839,-3.745732756626208e-07
11.48153621496879,0.06312752508619014,-3.832982080803888e-07
11.74897554939526,0.06312752508606644,-3.922263702815564e-07
12.02264434617409,0.06312752508593679,-4.013624960958931e-07
